example_id,condition,layer,gold_answer,gold_first_token,gold_token_id,gold_logit,gold_rank,is_top1,top1_token,top1_logit
geo_031,cell_B,9,Europe,Europe,3060,-1.6973,40395,0,advertis,9.7266
geo_031,cell_B,10,Europe,Europe,3060,-2.5664,45630,0,HECK,8.9297
geo_031,cell_B,11,Europe,Europe,3060,-3.0312,47193,0,laug,9.4141
geo_031,cell_B,12,Europe,Europe,3060,-2.3945,44599,0,vess,11.1641
geo_031,cell_B,13,Europe,Europe,3060,-0.2917,27985,0,geography,10.2891
geo_031,cell_B,14,Europe,Europe,3060,2.207,6217,0,geography,11.6094
geo_031,cell_B,15,Europe,Europe,3060,2.8242,3265,0,geography,10.6016
geo_031,cell_B,16,Europe,Europe,3060,4.418,398,0,geography,9.7266
geo_031,cell_B,17,Europe,Europe,3060,6.6211,37,0,geography,9.7344
geo_031,cell_B,18,Europe,Europe,3060,7.9766,11,0,geography,10.0
geo_031,cell_B,19,Europe,Europe,3060,8.7656,5,0,northern,9.6953
geo_031,cell_B,20,Europe,Europe,3060,9.2109,2,0,northern,9.9609
geo_031,cell_B,21,Europe,Europe,3060,9.4219,0,1,Europe,9.4219
geo_031,cell_B,22,Europe,Europe,3060,10.7422,0,1,Europe,10.7422
geo_031,cell_B,23,Europe,Europe,3060,11.2266,0,1,Europe,11.2266
geo_031,cell_B,24,Europe,Europe,3060,11.5078,0,1,Europe,11.5078
geo_031,cell_B,25,Europe,Europe,3060,10.8906,2,0,North,11.1953
geo_031,cell_B,26,Europe,Europe,3060,10.5859,4,0,,11.2344
geo_031,cell_B,27,Europe,Europe,3060,10.4453,4,0,,11.0469
geo_031,cell_B,28,Europe,Europe,3060,10.2188,6,0,,11.4531
geo_031,cell_B,29,Europe,Europe,3060,10.3906,5,0,,11.3438
geo_031,cell_B,30,Europe,Europe,3060,11.7734,2,0,North,12.6484
geo_031,cell_B,31,Europe,Europe,3060,14.5,1,0,Norway,14.8672
geo_031,cell_D,0,Europe,Europe,3060,-2.1641,41925,0,,12.2578
geo_031,cell_D,1,Europe,Europe,3060,-2.5664,43984,0,amssymb,12.2109
geo_031,cell_D,2,Europe,Europe,3060,-3.3086,47105,0,pril,11.5859
geo_031,cell_D,3,Europe,Europe,3060,-3.0273,46164,0,ibase,11.2266
geo_031,cell_D,4,Europe,Europe,3060,-2.6289,45042,0,tml,10.9453
geo_031,cell_D,5,Europe,Europe,3060,-2.6758,45583,0,answ,11.2578
geo_031,cell_D,6,Europe,Europe,3060,-0.9727,34800,0,PLIED,10.1406
geo_031,cell_D,7,Europe,Europe,3060,-0.1765,26853,0,PLIED,11.0469
geo_031,cell_D,8,Europe,Europe,3060,-1.5283,40121,0,PLIED,10.6797
geo_031,cell_D,9,Europe,Europe,3060,-3.3281,48528,0,PLIED,10.3594
geo_031,cell_D,10,Europe,Europe,3060,-3.1133,48037,0,PLIED,11.0703
geo_031,cell_D,11,Europe,Europe,3060,-3.6641,49062,0,PLIED,9.3828
geo_031,cell_D,12,Europe,Europe,3060,-3.0273,47736,0,vess,10.2578
geo_031,cell_D,13,Europe,Europe,3060,-0.1367,26533,0,laug,9.7891
geo_031,cell_D,14,Europe,Europe,3060,1.6504,8962,0,geography,9.6172
geo_031,cell_D,15,Europe,Europe,3060,3.2344,1669,0,PLIED,9.0
geo_031,cell_D,16,Europe,Europe,3060,6.7617,27,0,regions,9.0156
geo_031,cell_D,17,Europe,Europe,3060,11.5859,0,1,Europe,11.5859
geo_031,cell_D,18,Europe,Europe,3060,12.4609,0,1,Europe,12.4609
geo_031,cell_D,19,Europe,Europe,3060,12.3906,0,1,Europe,12.3906
geo_031,cell_D,20,Europe,Europe,3060,12.0234,0,1,Europe,12.0234
geo_031,cell_D,21,Europe,Europe,3060,12.3438,0,1,Europe,12.3438
geo_031,cell_D,22,Europe,Europe,3060,13.0312,0,1,Europe,13.0312
geo_031,cell_D,23,Europe,Europe,3060,13.5703,0,1,Europe,13.5703
geo_031,cell_D,24,Europe,Europe,3060,13.8125,0,1,Europe,13.8125
geo_031,cell_D,25,Europe,Europe,3060,13.0938,1,0,the,13.4062
geo_031,cell_D,26,Europe,Europe,3060,12.5312,1,0,the,13.5469
geo_031,cell_D,27,Europe,Europe,3060,11.9062,2,0,the,13.3125
geo_031,cell_D,28,Europe,Europe,3060,11.5547,4,0,the,13.8516
geo_031,cell_D,29,Europe,Europe,3060,11.4922,2,0,the,13.5938
geo_031,cell_D,30,Europe,Europe,3060,12.9844,3,0,the,14.0078
geo_031,cell_D,31,Europe,Europe,3060,17.2031,0,1,Europe,17.2031
geo_033,cell_B,0,landlocked,land,2659,-0.8672,33823,0,amsbsy,12.8203
geo_033,cell_B,1,landlocked,land,2659,-2.1699,42480,0,bserver,10.5938
geo_033,cell_B,2,landlocked,land,2659,-2.1504,42779,0,,10.5078
geo_033,cell_B,3,landlocked,land,2659,-2.0059,41833,0,,10.3125
geo_033,cell_B,4,landlocked,land,2659,-1.9033,41374,0,fraid,9.7578
geo_033,cell_B,5,landlocked,land,2659,-1.9209,41674,0,doct,9.4922
geo_033,cell_B,6,landlocked,land,2659,-3.4102,47632,0,Syrac,10.125
geo_033,cell_B,7,landlocked,land,2659,-2.7793,46234,0,philos,9.0938
geo_033,cell_B,8,landlocked,land,2659,-4.793,49909,0,CLUDING,8.4453
geo_033,cell_B,9,landlocked,land,2659,-5.1094,49970,0,advertis,9.6484
geo_033,cell_B,10,landlocked,land,2659,-3.9688,49225,0,HECK,9.1797
geo_033,cell_B,11,landlocked,land,2659,-1.9893,42295,0,CLUDING,10.3125
geo_033,cell_B,12,landlocked,land,2659,-2.1445,43527,0,prehens,10.2344
geo_033,cell_B,13,landlocked,land,2659,-0.8662,33846,0,ITERATION,9.1797
geo_033,cell_B,14,landlocked,land,2659,-1.5811,40088,0,dun,9.2266
geo_033,cell_B,15,landlocked,land,2659,-0.6006,31242,0,errnoErr,9.3203
geo_033,cell_B,16,landlocked,land,2659,1.0234,14306,0,OOST,9.3203
geo_033,cell_B,17,landlocked,land,2659,1.4199,10434,0,OOST,9.2812
geo_033,cell_B,18,landlocked,land,2659,4.3125,412,0,country,10.5625
geo_033,cell_B,19,landlocked,land,2659,4.8125,169,0,country,11.0469
geo_033,cell_B,20,landlocked,land,2659,6.0312,36,0,country,10.0234
geo_033,cell_B,21,landlocked,land,2659,6.1641,40,0,country,9.4375
geo_033,cell_B,22,landlocked,land,2659,7.1719,15,0,country,9.7812
geo_033,cell_B,23,landlocked,land,2659,6.9336,29,0,country,10.4844
geo_033,cell_B,24,landlocked,land,2659,7.3086,23,0,country,10.2891
geo_033,cell_B,25,landlocked,land,2659,6.9609,48,0,country,9.8828
geo_033,cell_B,26,landlocked,land,2659,7.168,46,0,capital,9.7188
geo_033,cell_B,27,landlocked,land,2659,7.4531,30,0,capital,9.6094
geo_033,cell_B,28,landlocked,land,2659,8.0234,14,0,state,9.9688
geo_033,cell_B,29,landlocked,land,2659,7.6562,33,0,state,10.0
geo_033,cell_B,30,landlocked,land,2659,8.5391,24,0,country,10.8281
geo_033,cell_B,31,landlocked,land,2659,9.75,30,0,Austria,12.8672
geo_033,cell_D,0,landlocked,land,2659,-1.2832,36698,0,,12.1797
geo_033,cell_D,1,landlocked,land,2659,-1.7422,39588,0,pril,12.4531
geo_033,cell_D,2,landlocked,land,2659,-1.0938,35221,0,pril,11.6406
geo_033,cell_D,3,landlocked,land,2659,-1.0811,34840,0,ibase,11.3438
geo_033,cell_D,4,landlocked,land,2659,-1.7334,40232,0,tml,11.0156
geo_033,cell_D,5,landlocked,land,2659,-1.5498,39107,0,answ,10.4922
geo_033,cell_D,6,landlocked,land,2659,-2.0957,43028,0,answ,9.9062
geo_033,cell_D,7,landlocked,land,2659,-2.5449,46013,0,PLIED,10.7266
geo_033,cell_D,8,landlocked,land,2659,-3.2441,48358,0,PLIED,10.2578
geo_033,cell_D,9,landlocked,land,2659,-3.6016,48976,0,PLIED,10.1016
geo_033,cell_D,10,landlocked,land,2659,-4.5625,49962,0,PLIED,10.6172
geo_033,cell_D,11,landlocked,land,2659,-3.3828,48508,0,PLIED,9.2891
geo_033,cell_D,12,landlocked,land,2659,-3.7539,49133,0,vess,11.0156
geo_033,cell_D,13,landlocked,land,2659,-1.2041,37295,0,vess,11.0781
geo_033,cell_D,14,landlocked,land,2659,-1.2754,38180,0,dun,9.3594
geo_033,cell_D,15,landlocked,land,2659,-1.459,39648,0,OOST,10.3828
geo_033,cell_D,16,landlocked,land,2659,3.2402,1907,0,POSE,9.2891
geo_033,cell_D,17,landlocked,land,2659,5.207,146,0,OOST,9.7031
geo_033,cell_D,18,landlocked,land,2659,9.5234,3,0,country,11.4844
geo_033,cell_D,19,landlocked,land,2659,9.4688,3,0,country,11.4141
geo_033,cell_D,20,landlocked,land,2659,9.6484,2,0,country,10.0391
geo_033,cell_D,21,landlocked,land,2659,9.3281,0,1,land,9.3281
geo_033,cell_D,22,landlocked,land,2659,10.9609,0,1,land,10.9609
geo_033,cell_D,23,landlocked,land,2659,11.1797,0,1,land,11.1797
geo_033,cell_D,24,landlocked,land,2659,11.5547,0,1,land,11.5547
geo_033,cell_D,25,landlocked,land,2659,11.1797,0,1,land,11.1797
geo_033,cell_D,26,landlocked,land,2659,11.1719,0,1,land,11.1719
geo_033,cell_D,27,landlocked,land,2659,11.5,0,1,land,11.5
geo_033,cell_D,28,landlocked,land,2659,12.8281,0,1,land,12.8281
geo_033,cell_D,29,landlocked,land,2659,11.5234,0,1,land,11.5234
geo_033,cell_D,30,landlocked,land,2659,12.0078,1,0,a,12.0469
geo_033,cell_D,31,landlocked,land,2659,14.375,0,1,land,14.375
geo_037,cell_B,0,South America,South,3684,0.751,18903,0,amsbsy,12.8125
geo_037,cell_B,1,South America,South,3684,0.2927,23007,0,phis,10.6484
geo_037,cell_B,2,South America,South,3684,-1.168,36079,0,,10.625
geo_037,cell_B,3,South America,South,3684,-1.5635,38884,0,,10.4219
geo_037,cell_B,4,South America,South,3684,-1.083,35492,0,,9.5625
geo_037,cell_B,5,South America,South,3684,-1.4248,38355,0,doct,9.9766
geo_037,cell_B,6,South America,South,3684,-2.207,43162,0,Syrac,10.1484
geo_037,cell_B,7,South America,South,3684,-1.8926,41881,0,philos,8.8906
geo_037,cell_B,8,South America,South,3684,-3.8906,49100,0,CLUDING,8.4297
geo_037,cell_B,9,South America,South,3684,-4.3516,49419,0,advertis,9.3672
geo_037,cell_B,10,South America,South,3684,-3.0156,47105,0,HECK,8.3516
geo_037,cell_B,11,South America,South,3684,-3.4688,48194,0,answ,10.4062
geo_037,cell_B,12,South America,South,3684,-3.957,49221,0,vess,9.7031
geo_037,cell_B,13,South America,South,3684,0.5366,19554,0,answ,9.1016
geo_037,cell_B,14,South America,South,3684,2.3848,5344,0,answ,10.7422
geo_037,cell_B,15,South America,South,3684,3.5078,1743,0,answ,10.7812
geo_037,cell_B,16,South America,South,3684,4.6094,355,0,America,9.375
geo_037,cell_B,17,South America,South,3684,5.5742,141,0,continents,11.0625
geo_037,cell_B,18,South America,South,3684,6.168,71,0,continents,11.6172
geo_037,cell_B,19,South America,South,3684,7.0234,35,0,Europe,11.3828
geo_037,cell_B,20,South America,South,3684,7.4727,32,0,Europe,11.5859
geo_037,cell_B,21,South America,South,3684,7.7422,27,0,Europe,11.2891
geo_037,cell_B,22,South America,South,3684,8.8906,14,0,Europe,11.5859
geo_037,cell_B,23,South America,South,3684,9.6797,10,0,Europe,11.2188
geo_037,cell_B,24,South America,South,3684,10.3281,8,0,Europe,11.4766
geo_037,cell_B,25,South America,South,3684,10.8359,5,0,the,12.0156
geo_037,cell_B,26,South America,South,3684,10.5469,7,0,the,12.0547
geo_037,cell_B,27,South America,South,3684,10.9844,4,0,North,11.8984
geo_037,cell_B,28,South America,South,3684,11.375,4,0,North,12.2266
geo_037,cell_B,29,South America,South,3684,11.6484,4,0,North,12.5469
geo_037,cell_B,30,South America,South,3684,13.0156,1,0,North,14.2656
geo_037,cell_B,31,South America,South,3684,14.9609,3,0,North,15.5859
geo_037,cell_D,0,South America,South,3684,-0.3611,29367,0,,12.1641
geo_037,cell_D,1,South America,South,3684,-0.6133,31218,0,pril,12.2188
geo_037,cell_D,2,South America,South,3684,0.1552,23933,0,pril,11.5156
geo_037,cell_D,3,South America,South,3684,-0.4446,29390,0,ibase,11.5312
geo_037,cell_D,4,South America,South,3684,0.8721,17123,0,tml,11.0938
geo_037,cell_D,5,South America,South,3684,-0.6357,31368,0,answ,10.75
geo_037,cell_D,6,South America,South,3684,-2.1992,43675,0,PLIED,10.0156
geo_037,cell_D,7,South America,South,3684,-2.1562,44142,0,PLIED,11.0
geo_037,cell_D,8,South America,South,3684,-3.6562,49180,0,PLIED,10.7031
geo_037,cell_D,9,South America,South,3684,-3.0586,47851,0,PLIED,10.1094
geo_037,cell_D,10,South America,South,3684,-1.9629,43001,0,PLIED,10.4766
geo_037,cell_D,11,South America,South,3684,-2.2773,44697,0,PLIED,9.9297
geo_037,cell_D,12,South America,South,3684,-2.7168,46966,0,vess,9.9219
geo_037,cell_D,13,South America,South,3684,3.9414,704,0,answ,8.8906
geo_037,cell_D,14,South America,South,3684,4.1328,583,0,vess,9.3438
geo_037,cell_D,15,South America,South,3684,4.75,258,0,PLIED,9.8438
geo_037,cell_D,16,South America,South,3684,5.1797,110,0,ocean,9.5078
geo_037,cell_D,17,South America,South,3684,7.7539,13,0,continents,10.5469
geo_037,cell_D,18,South America,South,3684,8.8203,10,0,continents,11.8438
geo_037,cell_D,19,South America,South,3684,9.6484,6,0,Europe,11.6562
geo_037,cell_D,20,South America,South,3684,10.4609,4,0,Europe,12.0234
geo_037,cell_D,21,South America,South,3684,11.1094,3,0,Europe,12.1562
geo_037,cell_D,22,South America,South,3684,11.9297,2,0,Europe,12.5703
geo_037,cell_D,23,South America,South,3684,12.9453,0,1,South,12.9453
geo_037,cell_D,24,South America,South,3684,13.0625,1,0,the,13.3984
geo_037,cell_D,25,South America,South,3684,13.375,1,0,the,14.0078
geo_037,cell_D,26,South America,South,3684,13.6094,1,0,the,14.0703
geo_037,cell_D,27,South America,South,3684,13.9375,0,1,South,13.9375
geo_037,cell_D,28,South America,South,3684,14.3359,0,1,South,14.3359
geo_037,cell_D,29,South America,South,3684,14.5625,0,1,South,14.5625
geo_037,cell_D,30,South America,South,3684,15.8594,0,1,South,15.8594
geo_037,cell_D,31,South America,South,3684,19.1406,0,1,South,19.1406
geo_038,cell_B,0,three,three,1264,-4.4648,48790,0,amsbsy,12.75
geo_038,cell_B,1,three,three,1264,-3.957,48275,0,bserver,10.5469
geo_038,cell_B,2,three,three,1264,-3.4395,47746,0,,10.5938
geo_038,cell_B,3,three,three,1264,-2.6484,45117,0,,10.3438
geo_038,cell_B,4,three,three,1264,-2.8418,46075,0,fraid,9.5547
geo_038,cell_B,5,three,three,1264,-1.6943,40360,0,doct,9.3203
geo_038,cell_B,6,three,three,1264,-2.7969,46027,0,Syrac,9.9766
geo_038,cell_B,7,three,three,1264,-1.9658,42477,0,philos,8.8203
geo_038,cell_B,8,three,three,1264,-2.3438,44664,0,CLUDING,7.9727
geo_038,cell_B,9,three,three,1264,-3.084,47120,0,advertis,9.4297
geo_038,cell_B,10,three,three,1264,-1.1006,36250,0,HECK,8.4219
geo_038,cell_B,11,three,three,1264,-1.04,35310,0,laug,9.6328
geo_038,cell_B,12,three,three,1264,-0.7939,33169,0,orche,9.5859
geo_038,cell_B,13,three,three,1264,0.6382,18602,0,answ,9.6797
geo_038,cell_B,14,three,three,1264,3.2812,2155,0,answ,10.375
geo_038,cell_B,15,three,three,1264,3.2812,2077,0,answ,10.3672
geo_038,cell_B,16,three,three,1264,7.5117,22,0,plural,9.9062
geo_038,cell_B,17,three,three,1264,9.8984,0,1,three,9.8984
geo_038,cell_B,18,three,three,1264,9.1875,2,0,count,9.5312
geo_038,cell_B,19,three,three,1264,10.2812,0,1,three,10.2812
geo_038,cell_B,20,three,three,1264,11.8828,1,0,1,12.3047
geo_038,cell_B,21,three,three,1264,11.7578,3,0,1,12.8125
geo_038,cell_B,22,three,three,1264,12.0703,3,0,1,13.0469
geo_038,cell_B,23,three,three,1264,11.6719,4,0,1,12.7031
geo_038,cell_B,24,three,three,1264,11.7188,4,0,,12.75
geo_038,cell_B,25,three,three,1264,11.8828,4,0,,12.7656
geo_038,cell_B,26,three,three,1264,11.625,5,0,,13.0469
geo_038,cell_B,27,three,three,1264,11.6406,6,0,,13.3438
geo_038,cell_B,28,three,three,1264,11.9922,6,0,,13.7188
geo_038,cell_B,29,three,three,1264,11.8125,6,0,,13.0781
geo_038,cell_B,30,three,three,1264,11.3672,7,0,2,13.0703
geo_038,cell_B,31,three,three,1264,12.1797,10,0,2,13.8828
geo_038,cell_D,0,three,three,1264,-3.5059,46807,0,,12.1562
geo_038,cell_D,1,three,three,1264,-2.1445,41940,0,pril,12.0625
geo_038,cell_D,2,three,three,1264,-2.0254,41767,0,pril,11.4688
geo_038,cell_D,3,three,three,1264,-3.0664,46327,0,ibase,11.5312
geo_038,cell_D,4,three,three,1264,-2.9473,46258,0,pril,10.9531
geo_038,cell_D,5,three,three,1264,-3.2324,47573,0,answ,10.5703
geo_038,cell_D,6,three,three,1264,-4.2773,49583,0,Syrac,9.6484
geo_038,cell_D,7,three,three,1264,-3.8594,49414,0,PLIED,10.0703
geo_038,cell_D,8,three,three,1264,-2.9668,47729,0,PLIED,9.7344
geo_038,cell_D,9,three,three,1264,-3.668,49214,0,PLIED,9.5703
geo_038,cell_D,10,three,three,1264,-3.0352,47825,0,PLIED,9.6406
geo_038,cell_D,11,three,three,1264,-2.5625,46195,0,PLIED,8.3438
geo_038,cell_D,12,three,three,1264,-1.5596,40306,0,vess,10.0312
geo_038,cell_D,13,three,three,1264,0.376,21074,0,answ,9.9922
geo_038,cell_D,14,three,three,1264,3.4277,1504,0,thous,9.5391
geo_038,cell_D,15,three,three,1264,4.0312,665,0,thous,9.6094
geo_038,cell_D,16,three,three,1264,7.6602,24,0,none,10.2812
geo_038,cell_D,17,three,three,1264,13.9922,0,1,three,13.9922
geo_038,cell_D,18,three,three,1264,12.2266,0,1,three,12.2266
geo_038,cell_D,19,three,three,1264,12.9141,0,1,three,12.9141
geo_038,cell_D,20,three,three,1264,15.1797,0,1,three,15.1797
geo_038,cell_D,21,three,three,1264,14.9766,0,1,three,14.9766
geo_038,cell_D,22,three,three,1264,14.8828,0,1,three,14.8828
geo_038,cell_D,23,three,three,1264,14.8359,0,1,three,14.8359
geo_038,cell_D,24,three,three,1264,14.5547,0,1,three,14.5547
geo_038,cell_D,25,three,three,1264,14.5703,0,1,three,14.5703
geo_038,cell_D,26,three,three,1264,14.1875,0,1,three,14.1875
geo_038,cell_D,27,three,three,1264,13.8516,0,1,three,13.8516
geo_038,cell_D,28,three,three,1264,14.0625,0,1,three,14.0625
geo_038,cell_D,29,three,three,1264,13.8125,0,1,three,13.8125
geo_038,cell_D,30,three,three,1264,14.0078,0,1,three,14.0078
geo_038,cell_D,31,three,three,1264,15.4688,0,1,three,15.4688
geo_043,cell_B,0,South America,South,3684,0.7378,19036,0,amsbsy,12.7812
geo_043,cell_B,1,South America,South,3684,0.3069,22824,0,bserver,10.5938
geo_043,cell_B,2,South America,South,3684,-1.1016,35566,0,,10.6172
geo_043,cell_B,3,South America,South,3684,-1.3955,37732,0,,10.4453
geo_043,cell_B,4,South America,South,3684,-0.9668,34508,0,,9.4297
geo_043,cell_B,5,South America,South,3684,-1.3389,37683,0,doct,9.9141
geo_043,cell_B,6,South America,South,3684,-2.084,42593,0,Syrac,9.8828
geo_043,cell_B,7,South America,South,3684,-1.5713,39830,0,philos,8.8906
geo_043,cell_B,8,South America,South,3684,-3.5918,48650,0,CLUDING,8.4531
geo_043,cell_B,9,South America,South,3684,-4.0664,49137,0,advertis,9.1719
geo_043,cell_B,10,South America,South,3684,-2.6074,45685,0,laug,8.4688
geo_043,cell_B,11,South America,South,3684,-2.9727,46841,0,laug,10.7891
geo_043,cell_B,12,South America,South,3684,-3.5684,48599,0,prehens,9.7969
geo_043,cell_B,13,South America,South,3684,0.2527,22519,0,answ,9.1641
geo_043,cell_B,14,South America,South,3684,2.2168,6156,0,answ,10.7812
geo_043,cell_B,15,South America,South,3684,3.375,1976,0,answ,11.1094
geo_043,cell_B,16,South America,South,3684,4.3555,495,0,orche,9.2422
geo_043,cell_B,17,South America,South,3684,5.3008,182,0,continents,10.9141
geo_043,cell_B,18,South America,South,3684,5.9844,84,0,continents,11.4453
geo_043,cell_B,19,South America,South,3684,7.0039,30,0,Europe,11.0781
geo_043,cell_B,20,South America,South,3684,7.4023,33,0,Europe,11.2031
geo_043,cell_B,21,South America,South,3684,7.8008,22,0,Europe,10.9531
geo_043,cell_B,22,South America,South,3684,8.9766,11,0,Europe,11.2656
geo_043,cell_B,23,South America,South,3684,9.5469,10,0,The,11.0625
geo_043,cell_B,24,South America,South,3684,10.3438,7,0,The,11.5703
geo_043,cell_B,25,South America,South,3684,10.8516,5,0,The,12.1328
geo_043,cell_B,26,South America,South,3684,10.7656,6,0,the,12.375
geo_043,cell_B,27,South America,South,3684,11.2891,4,0,The,12.125
geo_043,cell_B,28,South America,South,3684,11.6641,4,0,The,12.6797
geo_043,cell_B,29,South America,South,3684,11.8594,4,0,The,12.5938
geo_043,cell_B,30,South America,South,3684,13.1719,1,0,North,14.1328
geo_043,cell_B,31,South America,South,3684,15.2266,1,0,North,15.6484
geo_043,cell_D,0,South America,South,3684,-0.4309,29952,0,,12.1797
geo_043,cell_D,1,South America,South,3684,-0.7178,32101,0,pril,12.2656
geo_043,cell_D,2,South America,South,3684,0.1266,24209,0,pril,11.5469
geo_043,cell_D,3,South America,South,3684,-0.2747,27858,0,ibase,11.5234
geo_043,cell_D,4,South America,South,3684,1.0508,15535,0,tml,11.1016
geo_043,cell_D,5,South America,South,3684,-0.5225,30346,0,answ,10.9688
geo_043,cell_D,6,South America,South,3684,-2.1211,43163,0,answ,9.8828
geo_043,cell_D,7,South America,South,3684,-1.8887,42529,0,PLIED,10.4531
geo_043,cell_D,8,South America,South,3684,-3.4824,48906,0,PLIED,10.2578
geo_043,cell_D,9,South America,South,3684,-2.7246,46729,0,PLIED,9.6094
geo_043,cell_D,10,South America,South,3684,-1.7754,41874,0,PLIED,10.3359
geo_043,cell_D,11,South America,South,3684,-2.1426,43993,0,PLIED,9.5703
geo_043,cell_D,12,South America,South,3684,-2.7852,47235,0,vess,9.7734
geo_043,cell_D,13,South America,South,3684,3.7363,938,0,answ,9.2422
geo_043,cell_D,14,South America,South,3684,4.0078,692,0,vess,9.6641
geo_043,cell_D,15,South America,South,3684,4.5391,337,0,PLIED,9.5234
geo_043,cell_D,16,South America,South,3684,5.0156,126,0,ocean,9.2656
geo_043,cell_D,17,South America,South,3684,7.8984,12,0,ocean,10.3594
geo_043,cell_D,18,South America,South,3684,9.2188,7,0,continent,11.75
geo_043,cell_D,19,South America,South,3684,10.1875,3,0,Europe,11.2422
geo_043,cell_D,20,South America,South,3684,10.8984,2,0,Europe,11.6562
geo_043,cell_D,21,South America,South,3684,11.6719,1,0,Europe,11.9375
geo_043,cell_D,22,South America,South,3684,12.5234,1,0,Europe,12.5547
geo_043,cell_D,23,South America,South,3684,13.5625,0,1,South,13.5625
geo_043,cell_D,24,South America,South,3684,13.3984,0,1,South,13.3984
geo_043,cell_D,25,South America,South,3684,13.6328,1,0,the,13.8984
geo_043,cell_D,26,South America,South,3684,13.9141,1,0,the,14.0547
geo_043,cell_D,27,South America,South,3684,14.2422,0,1,South,14.2422
geo_043,cell_D,28,South America,South,3684,14.6641,0,1,South,14.6641
geo_043,cell_D,29,South America,South,3684,14.8281,0,1,South,14.8281
geo_043,cell_D,30,South America,South,3684,16.125,0,1,South,16.125
geo_043,cell_D,31,South America,South,3684,19.25,0,1,South,19.25
geo_046,cell_B,0,230 million,230,20504,0.5806,20542,0,amsbsy,12.75
geo_046,cell_B,1,230 million,230,20504,-1.1533,35867,0,bserver,10.7031
geo_046,cell_B,2,230 million,230,20504,-0.8423,33297,0,,10.7812
geo_046,cell_B,3,230 million,230,20504,-1.3613,37441,0,,10.375
geo_046,cell_B,4,230 million,230,20504,-1.4854,38597,0,fraid,9.7109
geo_046,cell_B,5,230 million,230,20504,-2.2793,43712,0,tml,8.7344
geo_046,cell_B,6,230 million,230,20504,-3.1523,47109,0,Syrac,9.9219
geo_046,cell_B,7,230 million,230,20504,-3.6016,48482,0,philos,9.2344
geo_046,cell_B,8,230 million,230,20504,-4.7539,49887,0,CLUDING,8.4922
geo_046,cell_B,9,230 million,230,20504,-4.8672,49865,0,advertis,9.5703
geo_046,cell_B,10,230 million,230,20504,-4.0586,49251,0,HECK,8.5859
geo_046,cell_B,11,230 million,230,20504,-3.3887,48000,0,laug,9.7656
geo_046,cell_B,12,230 million,230,20504,-2.0352,42755,0,orche,10.2656
geo_046,cell_B,13,230 million,230,20504,-1.1924,37130,0,orche,9.3125
geo_046,cell_B,14,230 million,230,20504,0.199,23010,0,orche,9.3359
